app_id,title,release_date,release_year,game_age_years,age_bucket,genres_clean,main_genre,categories_clean,developer,publisher,original_price_clean,discount_pct_clean,discounted_price_clean,final_price,is_free_to_play,is_on_sale,dlc_available,has_dlc,age_rating,age_rating_category,win_support,mac_support,linux_support,multi_platform,awards,is_early_access,overall_review,overall_review_pct,overall_review_count,log_overall_review_count,recent_review,recent_review_pct,recent_review_count,log_recent_review_count
1986800,Insurrection: Cyborgs Awakening,2022-07-27,2022.0,2.431211498973306,1-3y,action;indie;early access,action,"single-player, shared/split screen co-op, remote play together, profile features limited",Chonky Wave Games,ESAT,,,0.0,0.0,True,False,0,False,0,All Ages,True,False,False,False,0,True,Mixed,63.0,11.0,2.4849066497880004,,,,0.0
1954020,Cupid Kiss,2022-07-22,2022.0,2.4449007529089664,1-3y,casual;indie,casual,"single-player, steam achievements, steam cloud, family sharing, profile features limited",Supernova Games,Supernova Games,,,125.0,125.0,False,False,0,False,0,All Ages,True,True,False,True,0,False,Positive,100.0,21.0,3.091042453358316,,,,0.0
597060,Numina,2022-06-30,2022.0,2.5051334702258727,1-3y,indie;rpg,indie,"single-player, steam achievements, steam trading cards, family sharing",starlit studio,starlit studio,,,489.0,489.0,False,False,3,True,0,All Ages,True,True,True,True,1,False,Positive,92.0,40.0,3.713572066704308,,,,0.0
1454160,One More Island,2022-05-16,2022.0,2.628336755646817,1-3y,simulation,simulation,"single-player, steam achievements, family sharing",Berg Games,Freedom Games,880.0,60.0,352.0,352.0,False,True,0,False,0,All Ages,True,False,False,False,0,False,Mostly Positive,73.0,155.0,5.049856007249537,,,,0.0
1656780,Hero's Hour,2022-03-01,2022.0,2.836413415468857,1-3y,rpg;strategy,rpg,"single-player, shared/split screen pvp, shared/split screen co-op, steam achievements, steam workshop, steam cloud, stats, includes level editor, remote play together, family sharing","Benjamin ""ThingOnItsOwn"" Hauer",Goblinz Publishing,,,499.0,499.0,False,False,2,True,0,All Ages,True,False,False,False,0,False,Mostly Positive,79.0,3849.0,8.25582842728183,Very Positive,87.0,32.0,3.49650756146648
1245620,ELDEN RING,2022-02-24,2022.0,2.8501026694045173,1-3y,action;rpg,action,"single-player, online pvp, online co-op, steam achievements, steam trading cards, steam cloud, family sharing",FromSoftware Inc.,FromSoftware Inc.,,,3599.0,3599.0,False,False,2,True,1,7+,True,False,False,False,6,False,Very Positive,93.0,605191.0,13.313301042038317,Very Positive,94.0,7837.0,8.966738978759576
1684100,Halluci-Sabbat of Koishi,2022-01-07,2022.0,2.9815195071868583,1-3y,action;adventure;indie;rpg;early access,action,"single-player, steam achievements, steam cloud, family sharing",地霊研究院,地霊研究院,,,269.0,269.0,False,False,2,True,0,All Ages,True,False,False,False,0,True,Very Positive,96.0,249.0,5.521460917862246,,,,0.0
1131920,LABYRINTH OF TOUHOU - GENSOKYO AND THE HEAVEN-PIERCING TREE,2021-08-23,2021.0,3.356605065023956,3-5y,adventure;indie;rpg,adventure,"single-player, steam achievements, steam cloud, remote play on phone, remote play on tablet, remote play on tv, family sharing",Nise-Eikoku Studio,CUBETYPE,,,699.0,699.0,False,False,0,False,0,All Ages,True,False,False,False,0,False,Very Positive,91.0,292.0,5.680172609017068,,,,0.0
1711840,Ninja Stealth 4,2021-08-16,2021.0,3.375770020533881,3-5y,casual;indie;strategy,casual,"single-player, steam achievements, steam cloud, family sharing",SC Jogos,SC Jogos,,,52.0,52.0,False,False,0,False,0,All Ages,True,False,False,False,0,False,Mostly Positive,79.0,84.0,4.442651256490317,,,,0.0
1459960,Glitchpunk,2021-08-11,2021.0,3.3894592744695413,3-5y,action;indie;early access,action,"single-player, steam achievements, steam trading cards, family sharing",Dark Lord,Daedalic Entertainment,,,529.0,529.0,False,False,2,True,0,All Ages,True,False,False,False,0,True,Mixed,52.0,132.0,4.890349128221754,,,,0.0
520950,DRIFT CE,2021-06-10,2021.0,3.559206023271732,3-5y,action;racing;simulation;sports,action,"single-player, online pvp, steam achievements, steam cloud, family sharing",ECC GAMES,505 Games,,,1980.0,1980.0,False,False,3,True,0,All Ages,True,False,False,False,0,False,Mostly Positive,75.0,1744.0,7.464509834636527,Mixed,46.0,13.0,2.639057329615259
1131080,Deadswitch 3,2021-05-07,2021.0,3.652292950034223,3-5y,action;casual;indie;strategy;free to play,action,"single-player, online pvp, online co-op, cross-platform multiplayer, steam achievements, steam workshop, in-app purchases, steam cloud, stats, steam leaderboards, includes level editor",Wilkin Games,Wilkin Games,,,0.0,0.0,True,False,5,True,0,All Ages,True,False,False,False,0,False,Mostly Positive,74.0,2259.0,7.723120092266331,Mixed,67.0,40.0,3.713572066704308
885970,Total War: ROME REMASTERED,2021-04-29,2021.0,3.67419575633128,3-5y,strategy,strategy,"single-player, cross-platform multiplayer, steam achievements, steam workshop, steam cloud, family sharing",Creative Assembly,SEGA,,,1699.0,1699.0,False,False,1,True,1,7+,True,True,True,True,0,False,Mostly Positive,75.0,9789.0,9.189116735524555,Very Positive,80.0,135.0,4.912654885736052
1259240,//TODO: today,2021-04-10,2021.0,3.7262149212867897,3-5y,adventure;casual;free to play;indie,adventure,"single-player, steam achievements, profile features limited",Boys Laugh +,Boys Laugh +,,,0.0,0.0,True,False,2,True,0,All Ages,True,True,True,True,0,False,Very Positive,93.0,401.0,5.996452088619021,,,,0.0
1521870,Riddle of the Sphinx™ The Awakening (Enhanced Edition),2021-02-01,2021.0,3.912388774811773,3-5y,adventure,adventure,"single-player, steam achievements, captions available, stats, family sharing",Old World Studios™,Old World Studios™,,,529.0,529.0,False,False,4,True,0,All Ages,True,True,False,True,0,False,Very Positive,84.0,77.0,4.356708826689592,,,,0.0
1091500,Cyberpunk 2077,2020-12-09,2020.0,4.060232717316906,3-5y,rpg,rpg,"single-player, steam achievements, steam trading cards, steam cloud, family sharing",CD PROJEKT RED,CD PROJEKT RED,2999.0,50.0,1499.0,1499.0,False,True,3,True,1,7+,True,False,False,False,4,False,Very Positive,83.0,654304.0,13.39132888258318,Very Positive,94.0,7771.0,8.95828281049733
1460750,SUPER DRINK BROS.,2020-11-12,2020.0,4.134154688569473,3-5y,action;early access,action,"single-player, online pvp",nekogameteacher,nekogameteacher,,,0.0,0.0,True,False,5,True,0,All Ages,True,False,False,False,0,True,Very Positive,82.0,243.0,5.497168225293202,,,,0.0
1172470,Apex Legends™,2020-11-04,2020.0,4.15605749486653,3-5y,action;adventure;free to play,action,"online pvp, online co-op, steam achievements, steam trading cards, in-app purchases",Respawn,Electronic Arts,,,0.0,0.0,True,False,0,False,1,7+,True,False,False,False,2,False,Mostly Positive,77.0,828477.0,13.627345561482914,Mixed,60.0,11524.0,9.352273867864849
1205260,Defeated Girl,2020-10-01,2020.0,4.249144421629021,3-5y,adventure;casual;rpg;simulation;strategy,adventure,"single-player, steam achievements, family sharing",LSP Game,LSP Game,,,105.0,105.0,False,False,0,False,0,All Ages,True,False,False,False,0,False,Very Positive,83.0,365.0,5.902633333401366,,,,0.0
1286480,Fantasy General II: Prologue,2020-07-02,2020.0,4.498288843258043,3-5y,free to play;strategy,free to play,"single-player, steam achievements",Owned by Gravity,Slitherine Ltd.,,,0.0,0.0,True,False,0,False,0,All Ages,True,False,False,False,0,False,Mostly Positive,70.0,92.0,4.532599493153256,,,,0.0
1294230,Interrogation Files: Port Landsend,2020-06-18,2020.0,4.536618754277892,3-5y,adventure;casual;indie,adventure,"single-player, steam achievements, family sharing",Visual Interactive,Visual Interactive,,,259.0,259.0,False,False,0,False,0,All Ages,True,False,False,False,0,False,Very Positive,86.0,75.0,4.330733340286331,,,,0.0
1275890,Baldi's Basics Plus,2020-06-11,2020.0,4.555783709787817,3-5y,action;indie;strategy;early access,action,"single-player, captions available, family sharing",Basically Games,"Basically Games, LLC",,,349.0,349.0,False,False,0,False,0,All Ages,True,True,True,True,0,True,Overwhelmingly Positive,97.0,4271.0,8.35983738064003,Overwhelmingly Positive,98.0,461.0,6.135564891081739
1273720,SBX 5K,2020-04-20,2020.0,4.698151950718686,3-5y,action;free to play;indie;strategy,action,"online pvp, steam achievements, steam leaderboards, profile features limited",Shadowmatic Labs,Shadowmatic Labs,,,0.0,0.0,True,False,0,False,0,All Ages,True,False,False,False,0,False,Mixed,66.0,18.0,2.9444389791664403,,,,0.0
1085660,Destiny 2,2019-10-01,2019.0,5.25119780971937,5-10y,action;adventure;free to play,action,"single-player, online pvp, online co-op, steam achievements, in-app purchases",Bungie,Bungie ,,,0.0,0.0,True,False,14,True,1,7+,True,False,False,False,0,False,Very Positive,80.0,594713.0,13.295835896698913,Mostly Positive,73.0,4845.0,8.48590890137647
1114000,King of Dragon Balls,2019-07-23,2019.0,5.4428473648186175,5-10y,adventure,adventure,"single-player, steam achievements, family sharing, profile features limited",Phoenixxx Games,KuKo,52.0,50.0,26.0,26.0,False,True,0,False,0,All Ages,True,False,False,False,0,False,Mostly Positive,70.0,31.0,3.4657359027997265,,,,0.0
